ID,Ordinal by runoff (prefer pre-dam),LATITUDE,LONGITUDE,RiverName,Country,Ocean,"Area, 10^3 km^2","Area, km^2",Length,Max_Elev,Elev_cat,Climate_T,Climate_R,Climate_S,Climate_Cd,Q_preferPredam (km^3/yr),Q_preferPredam (m^3/s),Q,PreDam_Q,Runoff,Runoff_preferPredam,TSS,PD_TSS,SedYield,SedConc,TDS,PD_TDS,DisYield,DisConc,"Arid Q (m^3/s), prefer predam","Subarid Q (m^3/s), prefer predam","Humid Q (m^3/s), prefer predam","Wet Q (m^3/s), prefer predam",VARIABLES FOR AREA PREDCITION and other metrics,COEFFICIENTS,Predicted  area using M&S2007,Error using M&S2007,,Predicted using this method,Error using this method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,344,-3.29391000,-44.85547000,Pindaré,Brazil,Atlantic,34.00,34000.00,460,800,Upland,Tr,H,S,Tr-H-S,6.4,202.80809344,6.40,,188.24,188.24,,,,,,,,,,202.80809344,,,,,19499.7940129921,0.5735233533,,38770.5868451157,1.1403113778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,345,-13.68562000,-76.22277000,Pisco,Peru,Pacific,4.40,4400.00,240,>4000,High Mountain,STr,SA,S,STr-SA-S,0.83,26.301674618,0.83,,188.64,188.64,,,,,,,,,,26.301674618,,,,,1517.5837644113,0.344905401,,4847.3880554544,1.1016791035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,346,-25.28086000,44.50587000,Menarandra,Madagascar,Indian,5.30,5300.00,,,,Tr,SA,S,Tr-SA-S,1,31.6887646,1.00,,188.68,188.68,,,,,,,,,,31.6887646,,,,,1915.6010049897,0.3614341519,,5859.7547129732,1.1056140968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,347,7.42246000,-12.46355000,Sewa,Sierra Leone,Atlantic,19.00,19000.00,380,490,Lowland,Tr,W,S,Tr-W-S,3.6,114.07955256,3.60,,189.47,189.47,,,,,,,,,,114.07955256,,,,,9499.1158033959,0.4999534633,,21584.8119422558,1.1360427338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,348,67.71010800,-112.56962800,Tree,Canada,Arctic,5.80,5800.00,,500,Upland,Ar,SA,S,Ar-SA-S,1.1,34.85764106,1.10,,189.66,189.66,,,,,,,,,,34.85764106,,,,,2157.9725332372,0.3720642299,,6456.7457437332,1.1132320248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,349,37.39897000,15.11593000,Simeto,Italy,Ionian Sea,4.20,4200.00,110,1700,Mountain,Te,H,W,Te-H-W,0.8,25.35101168,0.80,,190.48,190.48,1,3.5,0.24,1250.00,,,,,,25.35101168,,,,,1449.3308613336,0.3450787765,,4669.1008131218,1.1116906698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,350,40.42340600,28.48229800,Kocaçay,Turkey,Sea of Marmara,23.00,23000.00,,>1000,Mountain,Te,SA,W,Te-SA-W,4.4,139.43056424,4.40,,191.30,191.30,,,,,1.2,,0.052173913, 272.73 ,,139.43056424,,,,,12207.3360949307,0.5307537433,,26476.4508200526,1.1511500357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,351,18.48574000,-66.70979000,Arecibo,Puerto Rico,Atlantic,0.52,520.00,64,1300,Mountain,Tr,W,S,Tr-W-S,0.1,3.16887646,0.10,,192.31,192.31,,,,,,,,,,3.16887646,,,,,107.7221607682,0.2071580015,,562.2948780782,1.081336304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,352,69.49480000,-139.26620000,Firth,Canada,Arctic,5.70,5700.00,160,>200,Lowland,Ar,SA,S,Ar-SA-S,1.1,34.85764106,1.10,,192.98,192.98,,,,,,,,,,34.85764106,,,,,2157.9725332372,0.3785916725,,6456.7457437332,1.1327624112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,353,-18.15642000,-39.59423000,Mucuri,Brazil,Atlantic,15.00,15000.00,320,>500,Upland,Tr,H,S,Tr-H-S,2.9,91.89741734,2.90,,193.33,193.33,2.5,,0.17,862.07,,,,,,91.89741734,,,,,7249.4081812418,0.4832938787,,17320.5404104531,1.154702694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,354,-25.05149000,44.12405000,Linta,Madagascar,Indian,1.70,1700.00,,,,Tr,SA,S,Tr-SA-S,0.33,10.457292318,0.33,,194.12,194.12,,,,,,,,,,10.457292318,,,,,479.1235093247,0.2818373584,,1895.6903753312,1.1151119855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,355,-7.96883000,39.46555000,Rufiji,Tanzania,Indian,180.00,180000.00,1200,2900,Mountain,Tr,A,S,Tr-A-S,35,1109.106761,35.00,,194.44,194.44,17,26,0.09,485.71,3,,0.0166666667, 85.71 ,,1109.106761,,,,,163076.023021636,0.9059779057,,218579.756679078,1.2143319816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,356,57.15000000,16.50000000,Emån,Sweden,Baltic Sea,4.50,4500.00,220,>200,Lowland,SAr,SA,S,SAr-SA-S,0.88,27.886112848,0.88,,195.56,195.56,,,,,,,,,,27.886112848,,,,,1632.7075326147,0.3628238961,,5144.7881829322,1.1432862629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,357,-16.46755000,39.77749000,Meluli,Mozambique,Indian,9.70,9700.00,290,>500,Upland,Tr,SA,S,Tr-SA-S,1.9,60.20865274,1.90,,195.88,195.88,,,,,,,,,,60.20865274,,,,,4273.139366912,0.4405298316,,11262.2974917818,1.1610615971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,358,-51.60000000,-68.98300000,Gallegos,Argentina,Atlantic,5.10,5100.00,320,>500,Upland,Te,SA,Sp,Te-SA-Sp,1,31.6887646,1.00,,196.08,196.08,0.1,,0.02,100.00,0.06,,0.0117647059, 60.00 ,,31.6887646,,,,,1915.6010049897,0.3756080402,,5859.7547129732,1.1489715123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,359,45.95954000,-1.11946000,Charente,France,Atlantic,9.10,9100.00,350,>200,Lowland,Te,H,W,Te-H-W,1.8,57.03977628,1.80,,197.80,197.80,0.2,,0.02,111.11,,,,,,57.03977628,,,,,3993.8862135778,0.4388885949,,10659.2151438927,1.1713423235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,360,-7.87511000,-79.35150000,Chicama,Peru,Pacific,4.80,4800.00,130,4800,High Mountain,STr,SA,S,STr-SA-S,0.95,30.10432637,0.95,,197.92,197.92,,,,,,,,,,30.10432637,,,,,1796.6337877579,0.3742987058,,5561.6538286541,1.158677881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,361,-31.10064000,30.22659000,Umtamvuna,South Africa,Indian,1.50,1500.00,160,1900,Mountain,STr,SA,S,STr-SA-S,0.3,9.50662938,0.30,,200.00,200.00,0.43,,0.29,1433.33,,,,,,9.50662938,,,,,425.3110092183,0.2835406728,,1720.4147494837,1.1469431663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,362,8.10700000,79.81155000,Mi Oya,Sri Lanka,Indian,1.50,1500.00,100,>100,Lowland,Tr,SA,Au,Tr-SA-Au,0.3,9.50662938,0.30,,200.00,200.00,,,,,,,,,,9.50662938,,,,,425.3110092183,0.2835406728,,1720.4147494837,1.1469431663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,363,8.89964000,81.03464000,Yan Oya,Sri Lanka,Indian,1.50,1500.00,150,<200,Lowland,Tr,H,Au,Tr-H-Au,0.3,9.50662938,0.30,,200.00,200.00,,,,,,,,,,9.50662938,,,,,425.3110092183,0.2835406728,,1720.4147494837,1.1469431663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,364,14.18893000,-91.78099000,Samala,Guatemala,Pacific,1.50,1500.00,140,2700,Mountain,Tr,H,Au,Tr-H-Au,0.3,9.50662938,0.30,,200.00,200.00,,,,,,,,,,9.50662938,,,,,425.3110092183,0.2835406728,,1720.4147494837,1.1469431663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,365,36.28942400,-5.21974000,Guadiaro,Spain,Mediterranean,1.50,1500.00,100,1600,Mountain,Te,SA,W,Te-SA-W,0.3,9.50662938,0.30,,200.00,200.00,0.04,,0.03,133.33,,,,,,9.50662938,,,,,425.3110092183,0.2835406728,,1720.4147494837,1.1469431663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,366,23.09530000,-97.75065000,Carrizal,Mexico,Gulf of California,4.20,4200.00,65,>500,Upland,Tr,SA,S,Tr-SA-S,0.84,26.618562264,0.84,,200.00,200.00,,,,,,,,,,26.618562264,,,,,1540.4732589006,0.3667793474,,4906.8430065903,1.168295954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,367,-29.11433000,31.61698000,Matigulu,South Africa,Indian,1.00,1000.00,96,760,Upland,STr,SA,S,STr-SA-S,0.2,6.33775292,0.20,,200.00,200.00,0.22,,0.22,1100.00,,,,,,6.33775292,,,,,256.207920058,0.2562079201,,1138.6419202136,1.1386419202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,368,41.46691300,2.25781800,Besos,Spain,Mediterranean,1.00,1000.00,52,800,Upland,Te,SA,W,Te-SA-W,0.2,6.33775292,0.20,,200.00,200.00,0.015,,0.02,75.00,,,,,,6.33775292,,,,,256.207920058,0.2562079201,,1138.6419202136,1.1386419202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,369,-32.31398800,18.34210400,Verlore,South Africa,Atlantic,1.90,1900.00,100,720,Upland,STr,SA,S,STr-SA-S,0.38,12.041730548,0.38,,200.00,200.00,,,,,,,,,,12.041730548,,,,,571.5241046871,0.3008021604,,2188.4404160584,1.1518107453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,370,19.41700000,-96.31700000,Actopán,Mexico,Gulf of Mexico,2.50,2500.00,90,> 1500,Mountain,Tr,SA,S,Tr-SA-S,0.5,15.8443823,0.50,,200.00,200.00,2.2,,0.88,4400.00,,,,,,15.8443823,,,,,805.4110090761,0.3221644036,,2893.7192662654,1.1574877065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,371,69.24800000,-138.42700000,Babbage,Canada,Beaufort Sea,5.00,5000.00,150,>1000,Mountain,Ar,A,S,Ar-A-S,1,31.6887646,1.00,,200.00,200.00,3.5,,0.70,3500.00,,,,,,31.6887646,,,,,1915.6010049897,0.383120201,,5859.7547129732,1.1719509426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,372,69.36136000,-123.63500000,Hornadby,Canada,Beaufort Sea,15.00,15000.00,300,>200,Lowland,Ar,SA,S,Ar-SA-S,3,95.0662938,3.00,,200.00,200.00,,,,,,,,,,95.0662938,,,,,7563.2181055577,0.5042145404,,17928.6862277867,1.1952457485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,373,56.02124900,-76.80299000,Petit Baleine,Canada,Hudson Bay,16.00,16000.00,380,>200,Upland,SAr,H,S,SAr-H-S,3.2,101.40404672,3.20,,200.00,200.00,,,,,,,,,,101.40404672,,,,,8198.6534418555,0.5124158401,,19146.0563818039,1.1966285239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,374,-6.96932000,-34.85029000,Paraiba,Brazil,Atlantic,20.00,20000.00,300,>500,Upland,Tr,SA,S,Tr-SA-S,4,126.7550584,4.00,,200.00,200.00,,,,,,,,,,126.7550584,,,,,10836.2756854075,0.5418137843,,24028.4368679358,1.2014218434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,375,-34.25500000,-58.37700000,Paraná,Argentina,Atlantic,2600.00,2600000.00,4800,>1000,Mountain,STr,SA,C,STr-SA-C,530,16795.045238,530.00,,203.85,203.85,90,,0.03,169.81,62,,0.0238461538, 116.98 ,,16795.045238,,,,,4871356.27064601,1.8735985656,,3475053.95360345,1.3365592129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,376,36.90826000,3.84076000,Sebaou,Algeria,Mediterranean,2.50,2500.00,80,>500,Upland,STr,H,W,STr-H-W,0.51,16.161269946,0.51,,204.00,204.00,1.2,,0.48,2352.94,,,,,,16.161269946,,,,,825.5963729785,0.3302385492,,2952.6409748171,1.1810563899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,377,41.07845000,-8.73767000,Douro,Portugal,Atlantic,98.00,98000.00,930,2100,Mountain,Te,H,W,Te-H-W,20,633.775292,13.00,20.00,132.65,204.08,1.8,,0.02,138.46,5.5,,0.056122449, 423.08 ,,633.775292,,,,,81020.0581957566,0.8267352877,,123656.738508145,1.2618034542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,378,55.36957000,21.15480000,Nemanus,Lithuania,Baltic Sea,98.00,98000.00,940,>100,Lowland,SAr,SA,S,SAr-SA-S,20,633.775292,20.00,,204.08,204.08,0.66,,0.01,33.00,7.7,,0.0785714286, 385.00 ,,633.775292,,,,,81020.0581957566,0.8267352877,,123656.738508145,1.2618034542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,379,40.51700000,22.71700000,Axiós,Greece,Mediterranean,24.00,24000.00,310,2800,Mountain,Te,SA,W,Te-SA-W,4.9,155.27494654,4.90,,204.17,204.17,4,30,0.17,816.33,1.7,,0.0708333333, 346.94 ,,155.27494654,,,,,13965.2963560736,0.5818873482,,29542.047587449,1.2309186495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,380,39.16053000,-0.17449000,Jucar,Spain,Mediterranean,22.00,22000.00,510,>500,Upland,Te,A,W,Te-A-W,4.5,142.5994407,1.20,4.50,54.55,204.55,0.8,,0.04,666.67,1,,0.0454545455, 833.33 ,,142.5994407,,,,,12555.1150982562,0.5706870499,,27089.0924333471,1.2313223833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,381,-40.07209000,175.13272000,Turakina,New Zealand,Tasman Sea,0.97,970.00,,>1000,Mountain,STr,H,W,STr-H-W,0.2,6.33775292,0.20,,206.19,206.19,0.3,,0.31,1500.00,,,,,,6.33775292,,,,,256.207920058,0.2641318763,,1138.6419202136,1.1738576497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,382,36.83300000,36.16700000,Karasu,Turkey,Sea of Marmara,2.90,2900.00,,>200,Lowland,Te,H,W,Te-H-W,0.6,19.01325876,0.60,,206.90,206.90,0.04,,0.01,66.67,,,,,,19.01325876,,,,,1011.5657565028,0.3488157781,,3483.8239334691,1.2013185977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,383,52.87945000,0.01623000,Welland,England,North Sea,0.53,530.00,110,>100,Lowland,Te,SA,W,Te-SA-W,0.11,3.485764106,0.11,,207.55,207.55,0.007,,0.01,63.64,,,,,,3.485764106,,,,,121.3517134065,0.228965497,,619.5814054668,1.1690215197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,384,71.39260000,127.23544000,Lena,Russia,Laptev Sea,2500.00,2500000.00,4400,2500,Mountain,Ar,SA,S,Ar-SA-S,520,16478.157592,520.00,,208.00,208.00,20,,0.01,38.46,60,,0.024, 115.38 ,,16478.157592,,,,,4756738.04948645,1.9026952198,,3408323.594288,1.3633294377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,385,-18.72152000,-39.74992100,Saõ Mateus,Brazil,Atlantic,12.00,12000.00,190,>500,Upland,Tr,H,S,Tr-H-S,2.5,79.2219115,2.50,,208.33,208.33,0.15,,0.01,60.00,,,,,,79.2219115,,,,,6021.8518540205,0.5018209878,,14891.8503767531,1.2409875314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,386,36.86850000,6.10244000,Kebir ,Algeria,Mediterranean,1.10,1100.00,80,>1000,Mountain,STr,SA,W,STr-SA-W,0.23,7.288415858,0.23,,209.09,209.09,0.22,,0.20,956.52,,,,,,7.288415858,,,,,305.1159079645,0.2773780981,,1312.720990481,1.1933827186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,387,8.89651000,-13.16527000,Great Scarcies,Sierra Leone,Atlantic,8.50,8500.00,260,>200,Lowland,Tr,W,S,Tr-W-S,1.8,57.03977628,1.80,,211.76,211.76,,,,,,,,,,57.03977628,,,,,3993.8862135778,0.4698689663,,10659.2151438927,1.254025311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,388,-25.17652000,152.54117000,Burrum,Australia,Pacific,3.30,3300.00,64,500,Upland,STr,SA,S,STr-SA-S,0.7,22.18213522,0.70,,212.12,212.12,0.3,,0.09,428.57,,,,,,22.18213522,,,,,1226.5283931668,0.3716752707,,4075.7014177152,1.2350610357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,389,-7.38409000,-79.59122000,Jequetepeque,Peru,Pacific,4.20,4200.00,140,>1000,Mountain,STr,SA,S,STr-SA-S,0.9,28.51988814,0.90,,214.29,214.29,,,,,,,,,,28.51988814,,,,,1679.2222999644,0.3998148333,,5263.8340230968,1.253293815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,390,43.84223000,13.06005000,Metauro,Italy,Mediterranean,1.40,1400.00,91,1600,Mountain,Te,H,W,Te-H-W,0.3,9.50662938,0.30,,214.29,214.29,0.55,0.81,0.39,1833.33,,,,,,9.50662938,,,,,425.3110092183,0.303793578,,1720.4147494837,1.2288676782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,391,8.43269000,79.84423000,Kala Oya,Sri Lanka,Indian,2.80,2800.00,150,>200,Lowland,Tr,SA,Au,Tr-SA-Au,0.6,19.01325876,0.60,,214.29,214.29,,,,,,,,,,19.01325876,,,,,1011.5657565028,0.3612734845,,3483.8239334691,1.2442228334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,392,4.95000000,-6.05037000,Sassandra,Ivory Coast,Gulf of Guinea,79.00,79000.00,840,>500,Upland,Tr,SA,S,Tr-SA-S,17,538.7089982,10.00,17.00,126.58,215.19,2.9,,0.04,290.00,1.3,,0.0164556962, 130.00 ,,538.7089982,,,,,66125.0796153666,0.8370263242,,104802.642126586,1.3266157231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,393,67.85340000,-115.25300000,Coppermine,Canada,Arctic,51.00,51000.00,850,>200,Lowland,Ar,A,S,Ar-A-S,11,348.5764106,2.60,11.00,50.98,215.69,,,,,0.08,,0.0015686275, 30.77 ,,348.5764106,,,,,38374.7812328524,0.7524466908,,67286.6635947686,1.319346345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,394,-22.61298000,150.60948000,Shoalwater Creek,Australia,Pacific,3.70,3700.00,40,850,Upland,STr,SA,S,STr-SA-S,0.8,25.35101168,0.80,,216.22,216.22,0.3,,0.08,375.00,,,,,,25.35101168,,,,,1449.3308613336,0.3917110436,,4669.1008131218,1.2619191387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,395,-9.35701000,13.14106000,Cuanza,Angola,Atlantic,120.00,120000.00,960,1600,Mountain,STr,SA,S,STr-SA-S,26,823.9078796,26.00,,216.67,216.67,,,,,,,,,,823.9078796,,,,,112466.127413199,0.9372177284,,161511.135469995,1.3459261289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,396,61.95136000,-93.60371000,Fergusan,Canada,Hudson Bay,12.00,12000.00,,>200,Lowland,Ar,SA,S,Ar-SA-S,2.6,82.39078796,2.60,,216.67,216.67,,,,,,,,,,82.39078796,,,,,6324.4351128565,0.5270362594,,15498.4105437571,1.291534212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,397,38.00247000,-121.42394000,San Joaquin,USA,San Francisco Bay,83.00,83000.00,560,4400,High Mountain,STr,A,W,STr-A-W,18,570.3977628,4.00,18.00,48.19,216.87,0.35,,0.00,87.50,1.3,,0.0156626506, 325.00 ,,570.3977628,,,,,71022.4561964363,0.8556922433,,111081.193535846,1.338327633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,398,60.50016000,-94.76650000,Tha-anne,Canada,Hudson Bay,29.00,29000.00,,>200,Lowland,SAr,H,S,SAr-H-S,6.3,199.63921698,6.30,,217.24,217.24,,,,,,,,,,199.63921698,,,,,19119.6854450162,0.6592994981,,38154.0302552227,1.3156562157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,399,3.24541000,9.90595000,Nyong,Cameroon,Gulf of Guinea,28.00,28000.00,640,>500,Upland,Tr,H,S,Tr-H-S,6.1,193.30146406,6.10,,217.86,217.86,0.1,,0.00,16.39,,,,,,193.30146406,,,,,18364.00278596,0.6558572424,,36921.4457899196,1.3186230639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,400,-11.11032000,-37.15207000,Vasa Barris,Brazil,Atlantic,16.00,16000.00,380,500,Upland,Tr,A,S,Tr-A-S,3.5,110.9106761,3.50,,218.75,218.75,,,,,,,,,,110.9106761,,,,,9170.4386892759,0.5731524181,,20974.6454676881,1.3109153417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,401,43.20592000,3.22917000,Aude,France,Mediterranean,5.90,5900.00,220,>500,Upland,Te,H,S,Te-H-S,1.3,41.19539398,1.30,,220.34,220.34,0.07,,0.01,53.85,,,,,,41.19539398,,,,,2659.0974074529,0.4506944758,,7653.5710765622,1.2972154367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,402,-3.27111100,-80.02786600,Arenillas,Ecuador,Pacific,2.70,2700.00,,,,Tr,SA,S,Tr-SA-S,0.6,19.01325876,0.60,,222.22,222.22,,,,,,,,,,19.01325876,,,,,1011.5657565028,0.3746539839,,3483.8239334691,1.2903051605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,403,56.95034000,-92.37260000,Hayes,Canada,Arctic,18.00,18000.00,,>200,Lowland,SAr,SA,S,SAr-SA-S,4,126.7550584,4.00,,222.22,222.22,,,,,,,,,,126.7550584,,,,,10836.2756854075,0.6020153159,,24028.4368679358,1.3349131593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,404,66.84179000,-108.22400000,Burnside,Canada,Arctic,18.00,18000.00,330,>200,Lowland,Ar,SA,S,Ar-SA-S,4,126.7550584,4.00,,222.22,222.22,,,,,,,,,,126.7550584,,,,,10836.2756854075,0.6020153159,,24028.4368679358,1.3349131593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,405,-19.42383000,147.25991000,Ross,Australia,Pacific,1.80,1800.00,,<100,Lowland,Tr,SA,S,Tr-SA-S,0.4,12.67550584,0.40,,222.22,222.22,0.3,,0.17,750.00,,,,,,12.67550584,,,,,609.368562906,0.3385380905,,2305.7393424938,1.2809663014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,406,-19.41345000,147.12954000,Haughton,Australia,Pacific,3.60,3600.00,100,1200,Mountain,Tr,SA,S,Tr-SA-S,0.8,25.35101168,0.80,,222.22,222.22,0.4,,0.11,500.00,,,,,,25.35101168,,,,,1449.3308613336,0.4025919059,,4669.1008131218,1.2969724481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,407,-35.86976000,173.91389000,Wairua,New Zealand,Tasman Sea,3.60,3600.00,,>1000,Mountain,STr,H,C,STr-H-C,0.8,25.35101168,0.80,,222.22,222.22,1.1,,0.31,1375.00,,,,,,25.35101168,,,,,1449.3308613336,0.4025919059,,4669.1008131218,1.2969724481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,408,22.24877000,-97.77497000,Panuco,Mexico,Gulf of Mexico,85.00,85000.00,500,2400,Mountain,Tr,H,S,Tr-H-S,19,602.0865274,19.00,,223.53,223.53,6.6,,0.08,347.37,10,,0.1176470588, 526.32 ,,602.0865274,,,,,75988.3575240636,0.8939806768,,117366.000259378,1.3807764736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,409,29.96700000,-93.85000000,Neches,USA,Gulf of Mexico,25.00,25000.00,650,150,Lowland,STr,H,S,STr-H-S,5.6,177.45708176,5.60,,224.00,224.00,0.54,,0.02,96.43,0.67,,0.0268, 119.64 ,,177.45708176,,,,,16502.1332643336,0.6600853306,,33843.2049541962,1.3537281982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,410,45.28300000,37.20000000,Kuban,Russia,Black Sea,58.00,58000.00,870,3000,High Mountain,Ar,SA,S,Ar-SA-S,13,411.9539398,13.00,,224.14,224.14,8.4,,0.14,646.15,,,,,,411.9539398,,,,,47286.1816896131,0.8152789946,,79758.9502153037,1.3751543141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,411,52.77367000,0.38391000,Ouse,England,North Sea,8.90,8900.00,250,>100,Lowland,Te,H,W,Te-H-W,2,63.3775292,2.00,,224.72,224.72,0.11,,0.01,55.00,0.28,,0.0314606742, 140.00 ,,63.3775292,,,,,4556.0926892801,0.5119205269,,11865.9490215602,1.3332526991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,412,-34.83990000,150.80690000,Shoalhaven,Australia,Tasman Sea,8.00,8000.00,260,1400,Mountain,STr,SA,W,STr-SA-W,1.8,57.03977628,1.80,,225.00,225.00,0.93,,0.12,516.67,,,,,,57.03977628,,,,,3993.8862135778,0.4992357767,,10659.2151438927,1.332401893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,413,47.22849000,-2.20733000,Loire,France,Atlantic,120.00,120000.00,1100,1900,Mountain,Te,SA,W,Te-SA-W,27,855.5966442,27.00,,225.00,225.00,0.5,,0.00,18.52,6.4,,0.0533333333, 237.04 ,,855.5966442,,,,,117898.902247956,0.9824908521,,167836.543128041,1.3986378594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
